InstanceSize,SelectionMethod,CrossoverMethod,PopulationSize,MaxGenerations,SelectionRate,MutationRate,AvgRelativeError,MaxRelativeError,TimeElapsed
60,Tournament,TwoPoint,20,20,0.5,0.5,0.39578741194946876,0.4854073183660975,2
40,Tournament,TwoPoint,40,20,0.5,0.5,0.2916786627426169,0.3246989228858986,5
60,Tournament,TwoPoint,20,20,0.6,0.05,0.2442487330813476,0.3210544242261604,2
60,Tournament,TwoPoint,20,20,0.6,0.1,0.28179720757301296,0.39976467431131113,2
40,Tournament,TwoPoint,40,20,0.6,0.05,0.130641131598858,0.15414744450389153,5
60,Tournament,TwoPoint,20,20,0.6,0.5,0.5062707526966423,1,2
50,Tournament,TwoPoint,20,80,0.6,0.1,0.23251717842772113,0.2637528801843318,7
60,Tournament,TwoPoint,20,20,0.7,0.05,0.32568569375987355,0.4384282721108095,2
60,Tournament,TwoPoint,20,20,0.7,0.1,0.3439977218774555,0.4583999917429583,2
40,Tournament,TwoPoint,40,20,0.6,0.1,0.16943085527579974,0.22022806250910376,6
60,Tournament,TwoPoint,20,20,0.7,0.5,0.48890761577385106,1,2
50,Tournament,TwoPoint,20,80,0.6,0.5,0.3456351010400094,0.37586817162858377,8
60,Tournament,TwoPoint,20,40,0.3,0.05,0.09979524517415655,0.16519244067831598,3
40,Tournament,TwoPoint,40,20,0.6,0.5,0.29662584375894385,0.3739621699232162,5
60,Tournament,TwoPoint,20,40,0.3,0.1,0.20253893371213533,0.3447108487206746,3
50,Tournament,TwoPoint,20,80,0.7,0.05,0.2092670565944088,0.34651836132791425,8
40,Tournament,TwoPoint,40,20,0.7,0.05,0.18965473067751085,0.23264040618432277,5
60,Tournament,TwoPoint,20,40,0.3,0.5,0.45778298753939806,1,4
60,Tournament,TwoPoint,20,40,0.4,0.05,0.14138085767457423,0.20980110850784936,3
40,Tournament,TwoPoint,40,20,0.7,0.1,0.23918324408273542,0.2884500582756105,6
50,Tournament,TwoPoint,20,80,0.7,0.1,0.30087668810036294,0.35017862344950246,8
60,Tournament,TwoPoint,20,40,0.4,0.1,0.21429745105305598,0.24730283640816206,3
60,Tournament,TwoPoint,20,40,0.4,0.5,0.4646011602392094,1,11
40,Tournament,TwoPoint,40,20,0.7,0.5,0.3365903182360822,0.37007095740474855,14
60,Tournament,TwoPoint,20,40,0.5,0.05,0.18681263984109442,0.22102624501647006,3
50,Tournament,TwoPoint,20,80,0.7,0.5,0.34329772902509853,0.4071862748624249,16
60,Tournament,TwoPoint,20,40,0.5,0.1,0.28238714244797947,0.3238205331984683,4
40,Tournament,TwoPoint,40,40,0.3,0.05,0.010748872338027073,0.0294126007978547,7
60,Tournament,TwoPoint,20,40,0.5,0.5,0.32758165671899486,0.351951299897249,4
50,Tournament,TwoPoint,20,100,0.3,0.05,0.06338227293349703,0.08295867352443981,8
60,Tournament,TwoPoint,20,40,0.6,0.05,0.2312388927886126,0.3272059202989049,4
40,Tournament,TwoPoint,40,40,0.3,0.1,0.09925496816017701,0.15422567912700255,8
60,Tournament,TwoPoint,20,40,0.6,0.1,0.3119522459761755,0.37471487402850745,3
50,Tournament,TwoPoint,20,100,0.3,0.1,0.15187595642504262,0.16511582176426634,8
60,Tournament,TwoPoint,20,40,0.6,0.5,0.4791379316561584,1,4
40,Tournament,TwoPoint,40,40,0.3,0.5,0.2794568497519963,0.3347937129647389,10
60,Tournament,TwoPoint,20,40,0.7,0.05,0.3076352241295083,0.35066486482450704,4
50,Tournament,TwoPoint,20,100,0.3,0.5,0.3190966426686209,0.3679638887889796,8
60,Tournament,TwoPoint,20,40,0.7,0.1,0.3845177703487197,0.6324584309556494,4
40,Tournament,TwoPoint,40,40,0.4,0.05,0.03812025785179391,0.05854506107330878,9
50,Tournament,TwoPoint,20,100,0.4,0.05,0.09443223878849642,0.10805514201845356,8
60,Tournament,TwoPoint,20,40,0.7,0.5,0.5263241046292497,1,6
60,Tournament,TwoPoint,20,60,0.3,0.05,0.13024425481063767,0.18925139595611382,4
40,Tournament,TwoPoint,40,40,0.4,0.1,0.15153934222358062,0.2064178469158734,10
50,Tournament,TwoPoint,20,100,0.4,0.1,0.15874547385703278,0.19691220371902313,8
60,Tournament,TwoPoint,20,60,0.3,0.1,0.19220457148145323,0.3052834745631509,5
40,Tournament,TwoPoint,40,40,0.4,0.5,0.2979622843145417,0.3382025511371913,9
60,Tournament,TwoPoint,20,60,0.3,0.5,0.35241735897750043,0.4148544180333791,6
50,Tournament,TwoPoint,20,100,0.4,0.5,0.34722367276680655,0.35267857142857145,9
60,Tournament,TwoPoint,20,60,0.4,0.05,0.1326256765020424,0.16149383665454653,5
50,Tournament,TwoPoint,20,100,0.5,0.05,0.11304223630986039,0.15735729289645972,8
40,Tournament,TwoPoint,40,40,0.5,0.05,0.06032653088357211,0.10280534216290972,10
60,Tournament,TwoPoint,20,60,0.4,0.1,0.23354685211047466,0.29671679379070465,6
50,Tournament,TwoPoint,20,100,0.5,0.1,0.24905883295664868,0.31806347583277617,8
60,Tournament,TwoPoint,20,60,0.4,0.5,0.35530142833920847,0.3835395873543406,6
40,Tournament,TwoPoint,40,40,0.5,0.1,0.1779816968431902,0.19645709130365874,10
60,Tournament,TwoPoint,20,60,0.5,0.05,0.1525566302814103,0.1955937092578713,6
50,Tournament,TwoPoint,20,100,0.5,0.5,0.31809438099420734,0.3533723994179416,9
60,Tournament,TwoPoint,20,60,0.5,0.1,0.22966349112491846,0.28510532888829254,6
40,Tournament,TwoPoint,40,40,0.5,0.5,0.28316009841483447,0.3337722346171196,10
60,Tournament,TwoPoint,20,60,0.5,0.5,0.4030216254436638,0.5390712892338497,6
50,Tournament,TwoPoint,20,100,0.6,0.05,0.1625914290177759,0.18160462269585254,10
40,Tournament,TwoPoint,40,40,0.6,0.05,0.11971654118686295,0.18015246497949075,10
60,Tournament,TwoPoint,20,60,0.6,0.05,0.1812734458898079,0.24275702622642872,6
50,Tournament,TwoPoint,20,100,0.6,0.1,0.23869387589233398,0.2934755242240046,10
60,Tournament,TwoPoint,20,60,0.6,0.1,0.279944856517422,0.3038966081067965,6
40,Tournament,TwoPoint,40,40,0.6,0.1,0.21754317056602793,0.2412655804565412,12
60,Tournament,TwoPoint,20,60,0.6,0.5,0.4832557145637967,1,7
50,Tournament,TwoPoint,20,100,0.6,0.5,0.319258856171559,0.39303103000747236,10
60,Tournament,TwoPoint,20,60,0.7,0.05,0.26822401379621497,0.31089243450278864,6
40,Tournament,TwoPoint,40,40,0.6,0.5,0.3155465937206225,0.37667699700184737,12
50,Tournament,TwoPoint,20,100,0.7,0.05,0.20349828733762093,0.22897465437788017,10
60,Tournament,TwoPoint,20,60,0.7,0.1,0.3302010757911807,0.4275909048685582,7
60,Tournament,TwoPoint,20,60,0.7,0.5,0.5275105499123173,1,6
40,Tournament,TwoPoint,40,40,0.7,0.05,0.13607051865866554,0.21317502582130707,12
50,Tournament,TwoPoint,20,100,0.7,0.1,0.29423416249727546,0.31444527470798755,10
60,Tournament,TwoPoint,20,80,0.3,0.05,0.09289090314536827,0.2273679647424319,7
40,Tournament,TwoPoint,40,40,0.7,0.1,0.24808301712931038,0.2939703818859087,11
50,Tournament,TwoPoint,20,100,0.7,0.5,0.34648974928321485,0.4136844758064516,11
60,Tournament,TwoPoint,20,80,0.3,0.1,0.21199974447773337,0.34925222166028463,7
70,Tournament,TwoPoint,20,20,0.3,0.05,0.12251182040020318,0.14090954937185507,2
50,Tournament,TwoPoint,40,20,0.3,0.05,0.04453190859699124,0.07613387044563537,4
70,Tournament,TwoPoint,20,20,0.3,0.1,0.18192823285917586,0.25151532461267984,2
70,Tournament,TwoPoint,20,20,0.3,0.5,0.37032000780485946,0.39875722203889413,2
60,Tournament,TwoPoint,20,80,0.3,0.5,0.4639119102170798,1,9
70,Tournament,TwoPoint,20,20,0.4,0.05,0.15459589449189828,0.1909247006314565,2
50,Tournament,TwoPoint,40,20,0.3,0.1,0.1432087086774125,0.1941577721144222,6
40,Tournament,TwoPoint,40,40,0.7,0.5,0.34729485407461047,0.37472416273484266,12
70,Tournament,TwoPoint,20,20,0.4,0.1,0.22541280166349337,0.27305878865503685,2
70,Tournament,TwoPoint,20,20,0.4,0.5,0.3265687091587386,0.40759556371719907,2
50,Tournament,TwoPoint,40,20,0.3,0.5,0.2947917106962918,0.320832247282317,5
70,Tournament,TwoPoint,20,20,0.5,0.05,0.18918343241380997,0.21612143652156404,2
60,Tournament,TwoPoint,20,80,0.4,0.05,0.1048992944436408,0.14749140751597223,8
70,Tournament,TwoPoint,20,20,0.5,0.1,0.2347710716808708,0.32080297333035857,2
50,Tournament,TwoPoint,40,20,0.4,0.05,0.06264231146210743,0.1100780491313887,5
70,Tournament,TwoPoint,20,20,0.5,0.5,0.36456606979410433,0.4274008771428753,2
40,Tournament,TwoPoint,40,60,0.3,0.05,0.0226271419244861,0.05778287360351738,14
70,Tournament,TwoPoint,20,20,0.6,0.05,0.21685546086444824,0.2563643633732554,2
60,Tournament,TwoPoint,20,80,0.4,0.1,0.23369615611215616,0.3689452661347756,8
70,Tournament,TwoPoint,20,20,0.6,0.1,0.2746842875196964,0.3461176380960673,2
50,Tournament,TwoPoint,40,20,0.4,0.1,0.142939891458086,0.16404992257095108,5
70,Tournament,TwoPoint,20,20,0.6,0.5,0.36722270363636034,0.4463807421187704,2
70,Tournament,TwoPoint,20,20,0.7,0.05,0.275785396994147,0.3549971195740325,2
50,Tournament,TwoPoint,40,20,0.4,0.5,0.2904308239710357,0.3396912037533923,5
70,Tournament,TwoPoint,20,20,0.7,0.1,0.3136351873506429,0.3848079361365207,2
60,Tournament,TwoPoint,20,80,0.4,0.5,0.46462929449048984,1,9
70,Tournament,TwoPoint,20,20,0.7,0.5,0.38075870834815045,0.45194026965640555,2
40,Tournament,TwoPoint,40,60,0.3,0.1,0.08785544904512335,0.11318776440754423,14
50,Tournament,TwoPoint,40,20,0.5,0.05,0.09485644470552872,0.16749124945923624,5
70,Tournament,TwoPoint,20,40,0.3,0.05,0.0913421387186055,0.11960566375102692,4
60,Tournament,TwoPoint,20,80,0.5,0.05,0.16382112384602715,0.20568290895579386,9
50,Tournament,TwoPoint,40,20,0.5,0.1,0.19387851043722368,0.25977062602535994,6
70,Tournament,TwoPoint,20,40,0.3,0.1,0.2005860877996299,0.27386676653940945,4
70,Tournament,TwoPoint,20,40,0.3,0.5,0.3121849051112413,0.3544900314912979,4
50,Tournament,TwoPoint,40,20,0.5,0.5,0.32727461355257903,0.3809211236197533,6
60,Tournament,TwoPoint,20,80,0.5,0.1,0.2673652389827258,0.3545057644472427,9
40,Tournament,TwoPoint,40,60,0.3,0.5,0.28795870914529603,0.3278585921805756,15
70,Tournament,TwoPoint,20,40,0.4,0.05,0.12783386819909523,0.1711634519570695,4
50,Tournament,TwoPoint,40,20,0.6,0.05,0.12865837302928643,0.19062878520721854,6
70,Tournament,TwoPoint,20,40,0.4,0.1,0.22149667147215707,0.3064623302566085,4
60,Tournament,TwoPoint,20,80,0.5,0.5,0.35852560946356304,0.4223539505498791,10
50,Tournament,TwoPoint,40,20,0.6,0.1,0.20456313772637577,0.2688019278495126,6
70,Tournament,TwoPoint,20,40,0.4,0.5,0.3494199629788391,0.3962692698013821,5
40,Tournament,TwoPoint,40,60,0.4,0.05,0.019032995003220938,0.056432985829327674,15
70,Tournament,TwoPoint,20,40,0.5,0.05,0.2024350115460701,0.23062146619629825,4
50,Tournament,TwoPoint,40,20,0.6,0.5,0.3361832332933545,0.3886015156485243,6
60,Tournament,TwoPoint,20,80,0.6,0.05,0.21885514108510956,0.2800169269355022,9
70,Tournament,TwoPoint,20,40,0.5,0.1,0.24610858906238048,0.2976235087503426,5
50,Tournament,TwoPoint,40,20,0.7,0.05,0.15673611367343826,0.21953353014895746,6
70,Tournament,TwoPoint,20,40,0.5,0.5,0.33882031360037795,0.4020631843193509,5
60,Tournament,TwoPoint,20,80,0.6,0.1,0.2648438323305349,0.3577812348447154,9
70,Tournament,TwoPoint,20,40,0.6,0.05,0.19776518536903231,0.23310756013937906,4
40,Tournament,TwoPoint,40,60,0.4,0.1,0.15249396588719638,0.20886541289373886,16
70,Tournament,TwoPoint,20,40,0.6,0.1,0.2556775283315865,0.28315130720533516,5
60,Tournament,TwoPoint,20,80,0.6,0.5,0.3947237110296693,0.4458962049321696,11
50,Tournament,TwoPoint,40,20,0.7,0.5,0.3122239583223311,0.34683614173349075,8
70,Tournament,TwoPoint,20,40,0.6,0.5,0.3536055783692339,0.3844778427487556,5
70,Tournament,TwoPoint,20,40,0.7,0.05,0.2764882165723895,0.3363171842605038,5
40,Tournament,TwoPoint,40,60,0.4,0.5,0.28292595221432126,0.3399698165776643,17
60,Tournament,TwoPoint,20,80,0.7,0.05,0.27051973071152974,0.42392684261046376,9
50,Tournament,TwoPoint,40,40,0.3,0.05,0.03701115803836188,0.0642646476998885,10
70,Tournament,TwoPoint,20,40,0.7,0.1,0.3036530550878755,0.33435818182807575,5
70,Tournament,TwoPoint,20,40,0.7,0.5,0.37008865060501706,0.40772826459592854,5
60,Tournament,TwoPoint,20,80,0.7,0.1,0.33299874758397147,0.41976735784986635,10
50,Tournament,TwoPoint,40,40,0.3,0.1,0.13992614762153835,0.1710386596924529,10
70,Tournament,TwoPoint,20,60,0.3,0.05,0.09358002101628214,0.11263462249666596,6
40,Tournament,TwoPoint,40,60,0.5,0.05,0.05636083211049875,0.10521631452673942,17
60,Tournament,TwoPoint,20,80,0.7,0.5,0.41593969322744667,0.5125455427456728,10
70,Tournament,TwoPoint,20,60,0.3,0.1,0.19489534230320624,0.22352969603247475,6
50,Tournament,TwoPoint,40,40,0.3,0.5,0.2845295902713142,0.30951695860158973,11
70,Tournament,TwoPoint,20,60,0.3,0.5,0.33576369014575175,0.3629288027703377,7
60,Tournament,TwoPoint,20,100,0.3,0.05,0.10755016767381871,0.18718713552901833,9
40,Tournament,TwoPoint,40,60,0.5,0.1,0.17039043236885132,0.20943879143517075,17
50,Tournament,TwoPoint,40,40,0.4,0.05,0.045366445064735916,0.09013967893776545,11
70,Tournament,TwoPoint,20,60,0.4,0.05,0.15782996053394588,0.17495046634127484,6
