InstanceSize,SelectionMethod,CrossoverMethod,PopulationSize,MaxGenerations,SelectionRate,MutationRate,AvgRelativeError,MaxRelativeError,TimeElapsed
70,Tournament,TwoPoint,20,40,0.5,0.05,0.24800630292287718,1,5
70,Tournament,TwoPoint,20,40,0.5,0.1,0.30970163540600665,1,6
50,Tournament,TwoPoint,40,20,0.5,0.05,0.20272685625363207,1,8
60,Tournament,TwoPoint,20,80,0.5,0.5,0.3909053950183865,1,11
40,Tournament,TwoPoint,40,40,0.7,0.1,0.25740519373244636,1,16
70,Tournament,TwoPoint,20,40,0.5,0.5,0.38369435569580246,1,6
50,Tournament,TwoPoint,40,20,0.5,0.1,0.2719559832321135,1,7
70,Tournament,TwoPoint,20,40,0.6,0.05,0.27993708554279845,1,5
60,Tournament,TwoPoint,20,80,0.6,0.05,0.2786411754059542,1,10
50,Tournament,TwoPoint,40,20,0.5,0.5,0.3634259911889346,1,7
70,Tournament,TwoPoint,20,40,0.6,0.1,0.33524209871930416,1,5
40,Tournament,TwoPoint,40,40,0.7,0.5,0.31512284675094226,1,15
60,Tournament,TwoPoint,20,80,0.6,0.1,0.3462757555124735,1,10
50,Tournament,TwoPoint,40,20,0.6,0.05,0.23411567438584233,1,7
70,Tournament,TwoPoint,20,40,0.6,0.5,0.38022766785318474,1,6
70,Tournament,TwoPoint,20,40,0.7,0.05,0.31512343013615335,1,5
50,Tournament,TwoPoint,40,20,0.6,0.1,0.29204392703656923,1,8
60,Tournament,TwoPoint,20,80,0.6,0.5,0.3980197230097234,1,11
70,Tournament,TwoPoint,20,40,0.7,0.1,0.3521759265678348,1,5
40,Tournament,TwoPoint,40,60,0.3,0.05,0.06969323251775028,1,18
50,Tournament,TwoPoint,40,20,0.6,0.5,0.3598710534398228,1,9
70,Tournament,TwoPoint,20,40,0.7,0.5,0.39415969829460873,1,6
60,Tournament,TwoPoint,20,80,0.7,0.05,0.3314005319133067,1,10
50,Tournament,TwoPoint,40,20,0.7,0.05,0.2718633457200099,1,8
70,Tournament,TwoPoint,20,60,0.3,0.05,0.18564390004988496,1,7
60,Tournament,TwoPoint,20,80,0.7,0.1,0.3784291674033398,1,10
50,Tournament,TwoPoint,40,20,0.7,0.1,0.31637124462651467,1,9
40,Tournament,TwoPoint,40,60,0.3,0.1,0.15945143360001432,1,22
